Fecha	VLP
25/08/2019	110,21087
26/08/2019	110,202105
27/08/2019	110,214082
28/08/2019	110,217302
29/08/2019	110,217133
30/08/2019	110,216946
31/08/2019	110,218579
01/09/2019	110,219795
02/09/2019	110,221396
03/09/2019	110,222089
04/09/2019	110,227474
05/09/2019	110,217616
06/09/2019	110,219479
07/09/2019	110,221101
08/09/2019	110,22272
09/09/2019	110,216508
10/09/2019	110,208884
11/09/2019	110,20956
12/09/2019	110,195078
13/09/2019	110,184178
14/09/2019	110,18569
15/09/2019	110,187209
16/09/2019	110,190688
17/09/2019	110,188071
18/09/2019	110,18669
19/09/2019	110,177225
20/09/2019	110,176855
21/09/2019	110,178272
22/09/2019	110,179691
23/09/2019	110,178394
24/09/2019	110,178283
25/09/2019	110,172357
26/09/2019	110,167828
27/09/2019	110,173086
28/09/2019	110,174573
29/09/2019	110,176071
30/09/2019	110,177553
01/10/2019	110,179634
02/10/2019	110,169031
03/10/2019	110,164724
04/10/2019	110,163432
05/10/2019	110,165082
06/10/2019	110,166749
07/10/2019	110,161209
08/10/2019	110,162028
09/10/2019	110,155221
10/10/2019	110,134344
11/10/2019	110,142471
12/10/2019	110,144244
13/10/2019	110,146031
14/10/2019	110,134307
15/10/2019	110,133079
16/10/2019	110,131318
17/10/2019	110,128533
18/10/2019	110,121985
19/10/2019	110,123655
20/10/2019	110,125356
21/10/2019	110,121246
22/10/2019	110,124675
23/10/2019	110,119645
24/10/2019	110,119628
25/10/2019	110,116952
26/10/2019	110,1185
27/10/2019	110,120085
28/10/2019	110,109633
29/10/2019	110,105732
30/10/2019	110,109372
31/10/2019	110,114893
01/11/2019	110,106051
02/11/2019	110,107667
03/11/2019	110,109264
04/11/2019	110,11172
05/11/2019	110,104638
06/11/2019	110,118477
07/11/2019	110,091629
08/11/2019	110,085139
09/11/2019	110,086567
10/11/2019	110,088054
11/11/2019	110,075513
12/11/2019	110,081063
13/11/2019	110,072906
14/11/2019	110,059157
15/11/2019	110,064824
16/11/2019	110,066111
17/11/2019	110,067437
18/11/2019	110,070959
19/11/2019	110,066713
20/11/2019	110,070315
21/11/2019	110,066061
22/11/2019	110,065897
23/11/2019	110,067389
24/11/2019	110,068893
25/11/2019	110,072131
26/11/2019	110,070253
27/11/2019	110,067487
28/11/2019	110,054477
29/11/2019	110,052184
30/11/2019	110,053062
01/12/2019	110,053318
02/12/2019	110,036035
03/12/2019	110,049549
04/12/2019	110,050956
05/12/2019	110,031814
06/12/2019	110,035317
07/12/2019	110,036938
08/12/2019	110,038557
09/12/2019	110,053766
10/12/2019	110,060975
11/12/2019	110,069573
12/12/2019	110,058782
13/12/2019	110,068365
14/12/2019	110,069881
15/12/2019	110,071421
16/12/2019	110,068968
17/12/2019	110,074703
18/12/2019	110,065674
19/12/2019	110,050528
20/12/2019	110,044837
21/12/2019	110,04622
22/12/2019	110,047751
23/12/2019	110,027598
24/12/2019	110,026363
25/12/2019	110,028259
26/12/2019	110,030532
27/12/2019	110,035458
28/12/2019	110,03706
29/12/2019	110,038821
30/12/2019	110,023771
31/12/2019	110,02329
01/01/2020	110,025135
02/01/2020	110,016083
03/01/2020	110,027694
04/01/2020	110,029935
05/01/2020	110,032174
06/01/2020	110,031099
07/01/2020	110,027123
08/01/2020	110,017296
09/01/2020	110,004032
10/01/2020	110,010623
11/01/2020	110,012999
12/01/2020	110,015451
13/01/2020	110,000687
14/01/2020	109,992515
15/01/2020	109,999516
